source_repository	source_tag	source_commit	entry_type	relative_path	git_mode	git_object_id	git_bytes	git_sha256	materialized_bytes	materialized_sha256	verification_status
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	.devcontainer/devcontainer.json	100644	884d4c66120e04526741c39129d90493d0e7c303	281	aaeb60041e633c5605403e6693c9b121123d768ad94cea7688bf8eecfe646e6b	281	aaeb60041e633c5605403e6693c9b121123d768ad94cea7688bf8eecfe646e6b	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	.dockerignore	100644	85339080e69980c0d9fc6bf81e5b741f6ec2b2bb	34	02c611cb82f9a7df7962a9c36745d42dab57ceccf8c79d4234cf91739b717fc1	34	02c611cb82f9a7df7962a9c36745d42dab57ceccf8c79d4234cf91739b717fc1	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	.env.example	100644	177399faea950c7002ea844e54baadf4f2ac3d9e	6979	2c0cfcc1b66aed1d0e23db6122702ba0ce9f0a4193e5981f8786f3dcbf68a2d3	6979	2c0cfcc1b66aed1d0e23db6122702ba0ce9f0a4193e5981f8786f3dcbf68a2d3	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	.eslintignore	100644	46a59f3413c8c09982fdceaf84c2bcbaef11d966	53	2a783b6b982eab66e5cbfe97dfe9ef6ad9de6fb0031cebc838a04cb3d28397b9	53	2a783b6b982eab66e5cbfe97dfe9ef6ad9de6fb0031cebc838a04cb3d28397b9	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	.github/workflows/ci.yml	100644	ec29a7117e3ab4499f4ed19bd62ac41ed8c520bf	1786	69b26219c8e0e602a4fdadbc7404a117eb15ed55cd79b2fba7523fe32a79b6bd	1786	69b26219c8e0e602a4fdadbc7404a117eb15ed55cd79b2fba7523fe32a79b6bd	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	.github/workflows/docker-publish.yml	100644	6b5f9159413dcd1496a15753825217f46834d1fa	3143	5a6f3445641b314291fdbc6935f48f9259f0fcb438e0ca73670b1c031a388d44	3143	5a6f3445641b314291fdbc6935f48f9259f0fcb438e0ca73670b1c031a388d44	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	.github/workflows/security.yml	100644	258d5428b197722edd46b1a409f18923fc56d061	2006	82b47ea30543b1590c9142e2d77c141c2add97cb0e60770e76e65d761542b516	2006	82b47ea30543b1590c9142e2d77c141c2add97cb0e60770e76e65d761542b516	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	.gitignore	100644	c65958fc7d4e1893859ccf152266e5ca6e070609	2242	ecebf0d4f5682ae782eac90f51ce5c1eb6a52a4900fbaaa7241eaa50e81127eb	2242	ecebf0d4f5682ae782eac90f51ce5c1eb6a52a4900fbaaa7241eaa50e81127eb	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	.npmrc	100644	9bbe2612ad348bf3e3d589a07d30461ad5a58700	24	f389b060b4a4c280c0e4d960d9ca13d1ab3c96311df56f439b51e1aaffda5444	24	f389b060b4a4c280c0e4d960d9ca13d1ab3c96311df56f439b51e1aaffda5444	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	.prettierignore	100644	4e874c19cda5469622ad651b2f5d0fc197d4830a	44	fa99c79512ca0650410dea68dedced16e9b9f8c8ff50f5e21768b168210e23c6	44	fa99c79512ca0650410dea68dedced16e9b9f8c8ff50f5e21768b168210e23c6	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	.vscode/settings.json	100644	1545aa21ef107957c04e8f877bddb7aae3341cc2	195	d708e0c3539094a7ff811870bf8bc478feeb584041d0a4c915af686383441897	195	d708e0c3539094a7ff811870bf8bc478feeb584041d0a4c915af686383441897	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	CHANGELOG.md	100644	1a902f538ed457efbb3129feb4d7a5ae646954cb	3528	7f6ac31a74a29dd6501269ad597b8872b2eba66fb7bc73d6cca31d529dd8d28d	3528	7f6ac31a74a29dd6501269ad597b8872b2eba66fb7bc73d6cca31d529dd8d28d	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	CONTRIBUTING.md	100644	239a1eb38b544907e17bafed13e145177dbcbc20	1366	32b9c2ddbc4b59b3d88b4bd7c9afdb296387979413f9e191bc314b7344ac9f82	1366	32b9c2ddbc4b59b3d88b4bd7c9afdb296387979413f9e191bc314b7344ac9f82	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	Dockerfile	100644	5c4f122f8c34a4230bda30681c457b63fb093798	2646	0848c0aa374be0288337664e8701c846ad2afa35a587a8237a7125aa9338951d	2646	0848c0aa374be0288337664e8701c846ad2afa35a587a8237a7125aa9338951d	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	FEATURES-INVENTORY.md	100644	b5cf352e3a61c46a8f4b0d3bfc49a3c9d5980e31	31429	f96e69bcf451fc726f9078f10b7bcdf901e6dcc16afdf10ff0f87450375ef8e9	31429	f96e69bcf451fc726f9078f10b7bcdf901e6dcc16afdf10ff0f87450375ef8e9	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	FUTURE-FEATURES.md	100644	ce2b90488a1a60e845e269740ddb0040a5d7ece1	4854	908f99470aca896a3351a734f19f6a5428942eaedccb7d696f4f0b1ee93e6c59	4854	908f99470aca896a3351a734f19f6a5428942eaedccb7d696f4f0b1ee93e6c59	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	LICENSE	100644	40b72fab4fafa46cdccbc165f0c4521f3f5b015d	1076	c113b60466b6181583e1079680900641678e6c84fefe8e6460f262468c350792	1076	c113b60466b6181583e1079680900641678e6c84fefe8e6460f262468c350792	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	README.md	100644	1e2cd0e0913967ab06cc9cba58087eb99f25d5cb	28344	d2e0bbab9a38d73e36a1fdc21558c0e70f2df3207f1cca9337fd1d0caa3d1fbf	28344	d2e0bbab9a38d73e36a1fdc21558c0e70f2df3207f1cca9337fd1d0caa3d1fbf	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	SECURITY.md	100644	15f1b8995e805e2275b617dd33da9f1fd6000c97	2922	17c76853c67b1b8c0c162689518caecf0610555cc7e9a14b38278d5c25cccc3b	2922	17c76853c67b1b8c0c162689518caecf0610555cc7e9a14b38278d5c25cccc3b	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	assets/icon.png	100644	1884df0408f7d5bb94d3c41574a4a433a3c52f43	132551	896c58b4b69f607ead0dff00c9b709bf1a9138af5a7fbe9563b55f7eb18524c7	132551	896c58b4b69f607ead0dff00c9b709bf1a9138af5a7fbe9563b55f7eb18524c7	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	assets/mcp-presets.seed.json	100644	9bf01db42f5bab6152f1a905098113efefde1566	3651	3c3d3b31c3c545fcf107b1af982061665caf7e96916733b79cc7fa01cadc99c2	3651	3c3d3b31c3c545fcf107b1af982061665caf7e96916733b79cc7fa01cadc99c2	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docker-compose.dev.yml	100644	77d881f27851342e284daef4e314bad558adfaca	1088	2f22c61814c8b7e23c4143c9d2851fcc9bdaeee653e97392862e60b3ae19adb3	1088	2f22c61814c8b7e23c4143c9d2851fcc9bdaeee653e97392862e60b3ae19adb3	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docker-compose.yml	100644	98cf0d8221c7f45cd089f7e2781a1ce9a13b216c	4965	1d3accca8f07acc028c12226908527504a3106b95d54b04a1401ac415d6c4d43	4965	1d3accca8f07acc028c12226908527504a3106b95d54b04a1401ac415d6c4d43	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/AGENT-PAIRING.md	100644	9163e2e0a58947d7d0fbccb1c8047c4b3597cf6b	8901	65f4195b63598dff6ddae616907f70b54d1f1bfa2be9e8247ea5e5110b72938d	8901	65f4195b63598dff6ddae616907f70b54d1f1bfa2be9e8247ea5e5110b72938d	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/agent-authored-ui-state.md	100644	0762edacee5411180683e615124aca2241f82aa8	842	2a1fd7a96a43fb0f6e25e15e999de6d883962106508a5797332e1cd5605c0d1d	842	2a1fd7a96a43fb0f6e25e15e999de6d883962106508a5797332e1cd5605c0d1d	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/claude-openai-compat-spec.md	100644	d6834ecd1659780c37a074f4c705d09d7f9eeccd	10928	c04c2fdc94e5e0dc7a9b88b115ddcb88a15c2bf255cf72cc43d42509daa11707	10928	c04c2fdc94e5e0dc7a9b88b115ddcb88a15c2bf255cf72cc43d42509daa11707	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/conductor-bug-log.md	100644	20335d31613d0fa4b56c03e1c3c5d240e3de41f3	951	613d0ec31a9f54e94a5cbe2920eb419b9dd4da96fef66d655c5d7a2329c70a94	951	613d0ec31a9f54e94a5cbe2920eb419b9dd4da96fef66d655c5d7a2329c70a94	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/design/dirsize-tool.md	100644	d5624cf0f0e497a32d6fad2b056b194a340fd185	3487	dc0a1007d779eeffdca659b9fb800a7a5b74d2e791459e4089ccbf338698430c	3487	dc0a1007d779eeffdca659b9fb800a7a5b74d2e791459e4089ccbf338698430c	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/desktop-update-system.md	100644	8e7adc5720f24159856f465500094be362afbca5	1883	2cb1b4b6b36cdb1d0311f7153bab8dac5a80f8f424881b10f1deddc5932b08de	1883	2cb1b4b6b36cdb1d0311f7153bab8dac5a80f8f424881b10f1deddc5932b08de	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/docker.md	100644	219f2bd7ff721ffe9d4b8df287cb51a8f1d2a404	6935	9f8867926021fd1d1571cea58ea2d30d4c3b1dc2e43af2cfe15d4d0d564d3a31	6935	9f8867926021fd1d1571cea58ea2d30d4c3b1dc2e43af2cfe15d4d0d564d3a31	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermes-workspace-naming-contract.md	100644	dcde608fe1271dfb5bf8b22b00519660f112250c	1920	7ada9aed72b23bd9df83d9feefa83465950ac9d92ced462787f9d9c77a5722eb	1920	7ada9aed72b23bd9df83d9feefa83465950ac9d92ced462787f9d9c77a5722eb	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/AGENTIC-WOW-ROHAN-SYSTEMS.md	100644	cd74050d545ff6e53814039a6b7288bd633f0614	5414	c8fc05972b2c3a2ad91cab7c13fa9c260812cb4878eb41157d76ed45e9928c62	5414	c8fc05972b2c3a2ad91cab7c13fa9c260812cb4878eb41157d76ed45e9928c62	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/AGORA-INSO-ASSET-PROMPTS.md	100644	99413928715a9f16e498550889ebcf5f96999aac	20924	f6071267d59bdf18bc20d1978dfe31221ca66f13c0e2df0874b3e73439536f73	20924	f6071267d59bdf18bc20d1978dfe31221ca66f13c0e2df0874b3e73439536f73	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/AGORA-INSO-IMPLEMENTATION.md	100644	b4893c4ce7e72d516f78d1bfc99a1ca1b1dcb21e	3388	513cf62f9310eeaac31bdedca535371812a1505a29a5ef938a944d8f1f35fca8	3388	513cf62f9310eeaac31bdedca535371812a1505a29a5ef938a944d8f1f35fca8	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/ART-BIBLE-REALISM-LOOP.md	100644	4d2bc3cba1311833b9b29b7f77378dbb692f3afa	4939	c63ed922aa8b04826ca7a85cb04a60d0df4ea8193f1da3dc821e5a481299b0e8	4939	c63ed922aa8b04826ca7a85cb04a60d0df4ea8193f1da3dc821e5a481299b0e8	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/ASSET-GENERATION-V2-STATUS.md	100644	ffbab400dd6f2fc10268cfba1a48a4d9b7cc9123	1110	19e2dd8d7c28d2c35327e478fd76f0f140bd86b9c45dac095c7ee9b716a4300c	1110	19e2dd8d7c28d2c35327e478fd76f0f140bd86b9c45dac095c7ee9b716a4300c	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/CHATGPT-PROMPT-BATCH-001.md	100644	f9b27c2475c1b7dae844bde4e386f74802f3b3a1	27446	b26e66412930116ffa8b577b90b58c50fa0cc58b6e1517b6c2fc04349babfa59	27446	b26e66412930116ffa8b577b90b58c50fa0cc58b6e1517b6c2fc04349babfa59	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/FAQ.md	100644	1cf7f838dace6a88f47475668f602f29a320e75c	3326	50bd2b96a776644cc023affae1a759a8da5327eeb8a7a296cb43241f7fcb1c0b	3326	50bd2b96a776644cc023affae1a759a8da5327eeb8a7a296cb43241f7fcb1c0b	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/GAMEPLAY-SYSTEMS-BOUNDARIES.md	100644	a0a95b91cf8accfa6045c78e2b0c032e7b19453c	7060	0fd2811780e2903de9a2a9e3a8db66ef5384cf9fc801e8f266f38258d51c8603	7060	0fd2811780e2903de9a2a9e3a8db66ef5384cf9fc801e8f266f38258d51c8603	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/GUILD-EVENT-CONTRACTS.md	100644	cab47d39d34b41069cfcea488e1f681e80cff3e3	24195	540728eda09bf20ecd9b5ac483b8b13737466d527e4461647175ca6ceade964d	24195	540728eda09bf20ecd9b5ac483b8b13737466d527e4461647175ca6ceade964d	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/GUILDS-AGENTS-COMPANION-ECONOMY.md	100644	aa74181ac6a6aaafecab1e6958b78bfe7ed1a371	3402	272971d8c4ae3ff8918abda448b6e0f348572b356906df91bac8bc53f89ecf5f	3402	272971d8c4ae3ff8918abda448b6e0f348572b356906df91bac8bc53f89ecf5f	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/INGAME-TARGET-SPEC.md	100644	5aa132d0d42ad116f7c379c7a43aead47a9f0409	5353	84760df05325a83228f84b6fd6b940ce279eea173eba73931b7953e04edec2c3	5353	84760df05325a83228f84b6fd6b940ce279eea173eba73931b7953e04edec2c3	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/MASTER-PLAN.md	100644	592fb8427e76b4fcf047b813fa2bca1b1302ffab	6862	ad801376846ccf9e19fe94df82afc9e53d3a29f539c0de5bb280e2a4e9f1eae8	6862	ad801376846ccf9e19fe94df82afc9e53d3a29f539c0de5bb280e2a4e9f1eae8	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/PROMPT-LIBRARY.md	100644	5599edb865c1209cc059a4e26489eac9615a6ead	8467	920f0dd751c7e21f0874f0b17f84ee0cb835003c3fb6cc2b7acb8a986511d432	8467	920f0dd751c7e21f0874f0b17f84ee0cb835003c3fb6cc2b7acb8a986511d432	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/PUBLIC-ROADMAP.md	100644	7b7cd29d5cf7e44264b5571d8fed83b93a29d581	5253	705c3ff8d63e6c8bb49e09c8d1bc6489cc07113d87610d8ef5011528efd8a44b	5253	705c3ff8d63e6c8bb49e09c8d1bc6489cc07113d87610d8ef5011528efd8a44b	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/README.md	100644	89ed5878ae3d02964d0d3f7dd4e2427dc3555b31	2703	163e9e289dca29fd47e1321b0f3b9ec1a0ea70ece03c46b44308cb3443338800	2703	163e9e289dca29fd47e1321b0f3b9ec1a0ea70ece03c46b44308cb3443338800	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/STYLE-LOCK.md	100644	17a18c8f711bada156590879dabe3d9fcd879934	2511	3aa814457c973768997db1b061108deb15323f00e84aaf5517ddaa73264848fa	2511	3aa814457c973768997db1b061108deb15323f00e84aaf5517ddaa73264848fa	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/SWARM-GAME-ARCHITECTURE.md	100644	366419da311384f908739b8b3429e86b7ee31ea5	3294	a148cf86051dd8fdc5f16bd6f8ef88537cba7d626c758cd2105543af31f10cec	3294	a148cf86051dd8fdc5f16bd6f8ef88537cba7d626c758cd2105543af31f10cec	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/VISION-BEST-AI-MMO.md	100644	66eae9bc3ef65e735c99d1ac0f6f9ae3d36492bb	4518	cadb74554b99b5f5ac3cd217e5be58e921c88f5b1ad2bd07b996fc06f0862fca	4518	cadb74554b99b5f5ac3cd217e5be58e921c88f5b1ad2bd07b996fc06f0862fca	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/agora-believable-checklist.md	100644	59fdb0f765d2844430ce345164589b0360394541	1930	858344cc7163a9a7a5361309335d6a7db29aa6f8a7163713616fc47fe247e278	1930	858344cc7163a9a7a5361309335d6a7db29aa6f8a7163713616fc47fe247e278	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/game-audit-roadmap-2026-05-05.md	100644	969afb77923d1fe47bc071e1ea07faf4697fc8c7	7658	24ec4b3721c64db90ccbe07211af463325ae0c765ee1d4961889d3b244ee4d94	7658	24ec4b3721c64db90ccbe07211af463325ae0c765ee1d4961889d3b244ee4d94	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/graphics-usability-plan.md	100644	17295435cc72202a4cbca95af3c93aed56dfee9f	7536	4dbe60492a1112e9f977abe294a6d38249c958e5f12cb61f8642131733cadba6	7536	4dbe60492a1112e9f977abe294a6d38249c958e5f12cb61f8642131733cadba6	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/guides/AGENT-COMPANIONS.md	100644	4584f90dbbf06b70a641d2db67dd96aec6321b34	2653	21ac88c5158319a175fe16bbf26c4cbc5bc2317344ccec66dc61e5cf5929af65	2653	21ac88c5158319a175fe16bbf26c4cbc5bc2317344ccec66dc61e5cf5929af65	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/guides/CONTROLS.md	100644	790b279398ce89ab1aff5f2201babd5a66394120	3211	051a7ad7b8b9492a8d42b0960635b453b683ec4e86e5c151349fd296454e5ee9	3211	051a7ad7b8b9492a8d42b0960635b453b683ec4e86e5c151349fd296454e5ee9	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/guides/FOUNDERS.md	100644	bbf0177e2aa76f968ea468ce99e2b72b558510e4	1944	6093e316a57caf396cdb527e4373a2b91dd50c6a7c96e9c13b1b5eee7a875f82	1944	6093e316a57caf396cdb527e4373a2b91dd50c6a7c96e9c13b1b5eee7a875f82	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/guides/GETTING-STARTED.md	100644	283a106efce318693c9852f7fb6cf223ecb1a911	3773	3090af4a2034feb80e6960c45313b240929b638152106a85f6facb2d95506521	3773	3090af4a2034feb80e6960c45313b240929b638152106a85f6facb2d95506521	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/guides/INVENTORY-CRAFTING.md	100644	20ebb0ed520f4b8d8e529463093ad9b8c81d6d56	2571	633fa3e788600895b986698283a8ba21b33bb8aab2a1e77f08d379c37ca1c943	2571	633fa3e788600895b986698283a8ba21b33bb8aab2a1e77f08d379c37ca1c943	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/guides/QUESTS.md	100644	7aacb4c45d683b6f7c58a82b9111e5be0325e207	3059	0c429dbf648db7386ca3d11616a33f7d369f2d7df4b2f82be807f6665c80aa4b	3059	0c429dbf648db7386ca3d11616a33f7d369f2d7df4b2f82be807f6665c80aa4b	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/guides/SOCIAL.md	100644	27b59e48b76e3e70f8677678105b5d8312556e24	2166	f440b273a91ec6c17f28364dade0fc1dbc87fad5be0b12ebff0054f8e6288faa	2166	f440b273a91ec6c17f28364dade0fc1dbc87fad5be0b12ebff0054f8e6288faa	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/lore/CLASSES-LORE.md	100644	6f46739ad54ab10d71d35c16639d01f342270dc0	3576	b519eb7d6523b0c87407f5dc35cb2111dc780087523ed42e30b10a862489d59b	3576	b519eb7d6523b0c87407f5dc35cb2111dc780087523ed42e30b10a862489d59b	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/lore/FACTIONS-LORE.md	100644	d85f4ab79570244cd2bde312b170627a8b6994a7	2676	bb8e7e9a3c69758a7d3de91259f3c27e8c2b8b6d498d7a45b27675c48aeb13b3	2676	bb8e7e9a3c69758a7d3de91259f3c27e8c2b8b6d498d7a45b27675c48aeb13b3	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/lore/SIGILS-LORE.md	100644	5b01cea484bdb645e6eb1f5cecde9191766fd8f1	2666	8a3fd627fa2ae57c52b82b6bbaf478eca72f63eacf85d3c69be985683e639db7	2666	8a3fd627fa2ae57c52b82b6bbaf478eca72f63eacf85d3c69be985683e639db7	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/lore/TIMELINE.md	100644	eb1b0432cf27cc3f11bc6eb6a0ae3ebde70c5b20	2798	a214c840d7721fd80c73bb4ae82f9c5b5bd1148dc185c5312a85ca653544dd64	2798	a214c840d7721fd80c73bb4ae82f9c5b5bd1148dc185c5312a85ca653544dd64	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/lore/WORLD-LORE.md	100644	f462f4f909e02534bcadd04c6c5101eed7cf9ea1	3152	6f776e27efd1fea9cad3878bb1e705a707447f8af9c90512da17223156b28b0b	3152	6f776e27efd1fea9cad3878bb1e705a707447f8af9c90512da17223156b28b0b	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/lore/ZONES-LORE.md	100644	8ab33093cedba37fa49e229e5406bd9a583c8fd4	4527	3d09e88068bbbc3c4736db6a5244a6091b30241fd1959f56e767aba9d0078ea6	4527	3d09e88068bbbc3c4736db6a5244a6091b30241fd1959f56e767aba9d0078ea6	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/master-roadmap.md	100644	f3241bf9e373d170690d0b0d4b7e6910709e6363	7228	e324d614d7d4d4d2d9da6beffe498838d4ca074b90f70acb73b14d6def30f933	7228	e324d614d7d4d4d2d9da6beffe498838d4ca074b90f70acb73b14d6def30f933	exact_match
https://github.com/outsourc-e/hermes-workspace.git	v2.3.0	15fa9cd706f5c04e4db288fb958e21d10fc776da	regular_file	docs/hermesworld/name-reservations.sql	100644	18924c83b9def5b687787b2884117dc9345abaaf	764	d4927e2f0364c8046043ca0f6acc33112056ebb9428996ebdf72787bb279865b	764	d4927e2f0364c8046043ca0f6acc33112056ebb9428996ebdf72787bb279865b	exact_match
